player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
David MooreIR,WR,"SEA 27 @ CAR 10, Final",,$10,0.7,0.00,243,2025-12-29 16:27:20,Week 17,Sunday
Cam Akers,RB,"SEA 27 @ CAR 10, Final",,$10,2.4,0.00,244,2025-12-29 16:27:20,Week 17,Sunday
Tory HortonIR,WR,"SEA 27 @ CAR 10, Final",,$11,7.3,0.00,245,2025-12-29 16:27:20,Week 17,Sunday
Arizona Cardinals,DEF,"ARI 14 @ CIN 37, Final","37 PTS ALLOWED,3 SACK",$10,4.8,-1.00,246,2025-12-29 16:27:20,Week 17,Sunday
Riley Leonard,QB,"JAC 23 @ IND 17, Final",INT,$20,2.6,-1.00,247,2025-12-29 16:27:20,Week 17,Sunday
New York Jets,DEF,"NE 42 @ NYJ 10, Final","42 PTS ALLOWED,SACK",$10,3.2,-3.00,248,2025-12-29 16:27:20,Week 17,Sunday
Jaxson Dart,QB,"NYG 34 @ LV 10, Final","207 PASS YD,9 RUSH ATT,48 RUSH YD,2 RUSH TD",$35,17.4,25.08,1,2025-12-29 16:27:37,Week 17,Sunday
Josh AllenQ,QB,"PHI 13 @ BUF 12, Final","262 PASS YD,7 RUSH ATT,27 RUSH YD,2 RUSH TD,FUM LOST",$43,23.4,23.18,2,2025-12-29 16:27:37,Week 17,Sunday
New York Giants,DEF,"NYG 34 @ LV 10, Final","10 PTS ALLOWED,4 SACK,2 INT,RET TD",$12,4.5,18.00,3,2025-12-29 16:27:37,Week 17,Sunday
Wan'Dale Robinson,WR,"NYG 34 @ LV 10, Final","14 TGT,11 REC,113 REC YD",$26,10.7,16.80,4,2025-12-29 16:27:37,Week 17,Sunday
Devin Singletary,RB,"NYG 34 @ LV 10, Final","8 RUSH ATT,45 RUSH YD,RUSH TD,4 TGT,4 REC,25 REC YD",$15,5.6,15.00,5,2025-12-29 16:27:37,Week 17,Sunday
Michael Mayer,TE,"NYG 34 @ LV 10, Final","10 TGT,9 REC,89 REC YD",$10,4.2,13.40,6,2025-12-29 16:27:37,Week 17,Sunday
Philadelphia Eagles,DEF,"PHI 13 @ BUF 12, Final","12 PTS ALLOWED,5 SACK,FUM REC,BLK KICK",$15,8.2,13.00,7,2025-12-29 16:27:37,Week 17,Sunday
Brandin Cooks,WR,"PHI 13 @ BUF 12, Final","6 TGT,4 REC,101 REC YD",$10,2.9,12.10,8,2025-12-29 16:27:37,Week 17,Sunday
A.J. Brown,WR,"PHI 13 @ BUF 12, Final","7 TGT,5 REC,68 REC YD",$31,12.1,9.30,9,2025-12-29 16:27:37,Week 17,Sunday
Geno SmithD,QB,"NYG 34 @ LV 10, Final","176 PASS YD,PASS TD,2 INT,RUSH ATT,RUSH YD",$30,12.7,9.14,10,2025-12-29 16:27:37,Week 17,Sunday
Jalen Hurts,QB,"PHI 13 @ BUF 12, Final","110 PASS YD,PASS TD,3 RUSH ATT,5 RUSH YD",$36,19.1,8.90,11,2025-12-29 16:27:37,Week 17,Sunday
Ashton Jeanty,RB,"NYG 34 @ LV 10, Final","16 RUSH ATT,60 RUSH YD,2 TGT,2 REC,13 REC YD",$36,12.9,8.30,12,2025-12-29 16:27:37,Week 17,Sunday
Dallas Goedert,TE,"PHI 13 @ BUF 12, Final","6 TGT,3 REC,8 REC YD,REC TD",$19,10.3,8.30,13,2025-12-29 16:27:37,Week 17,Sunday
James Cook III,RB,"PHI 13 @ BUF 12, Final","20 RUSH ATT,74 RUSH YD,4 TGT,REC,3 REC YD",$40,17.8,8.20,14,2025-12-29 16:27:37,Week 17,Sunday
Tyler Lockett,WR,"NYG 34 @ LV 10, Final","3 TGT,2 REC,9 REC YD,REC TD",$10,3.1,7.90,15,2025-12-29 16:27:37,Week 17,Sunday
Tre Tucker,WR,"NYG 34 @ LV 10, Final","2 RUSH ATT,6 TGT,5 REC,49 REC YD",$13,8.1,7.40,16,2025-12-29 16:27:37,Week 17,Sunday
Saquon Barkley,RB,"PHI 13 @ BUF 12, Final","19 RUSH ATT,68 RUSH YD",$36,13.4,6.80,17,2025-12-29 16:27:37,Week 17,Sunday
Khalil Shakir,WR,"PHI 13 @ BUF 12, Final","7 TGT,6 REC,35 REC YD",$18,8.2,6.50,18,2025-12-29 16:27:37,Week 17,Sunday
Ty Johnson,RB,"PHI 13 @ BUF 12, Final","5 RUSH ATT,15 RUSH YD,4 TGT,3 REC,33 REC YD",$11,4.4,6.30,19,2025-12-29 16:27:37,Week 17,Sunday
Tyrone Tracy Jr.,RB,"NYG 34 @ LV 10, Final","14 RUSH ATT,62 RUSH YD,2 TGT,REC,-5 REC YD",$27,8.5,6.20,20,2025-12-29 16:27:37,Week 17,Sunday
Dawson Knox,TE,"PHI 13 @ BUF 12, Final","5 TGT,5 REC,30 REC YD",$12,5.1,5.50,21,2025-12-29 16:27:37,Week 17,Sunday
Buffalo Bills,DEF,"PHI 13 @ BUF 12, Final","13 PTS ALLOWED,SACK",$14,6.6,5.00,22,2025-12-29 16:27:37,Week 17,Sunday
Darius Slayton,WR,"NYG 34 @ LV 10, Final","3 TGT,2 REC,36 REC YD",$19,5.6,4.60,23,2025-12-29 16:27:37,Week 17,Sunday
Tyrell Shavers,WR,"PHI 13 @ BUF 12, Final","3 TGT,2 REC,36 REC YD",$10,3.5,4.60,24,2025-12-29 16:27:38,Week 17,Sunday
DeVonta Smith,WR,"PHI 13 @ BUF 12, Final","5 TGT,2 REC,25 REC YD",$24,9.8,3.50,25,2025-12-29 16:27:38,Week 17,Sunday
Gunner Olszewski,WR,"NYG 34 @ LV 10, Final","TGT,REC,19 REC YD",$10,1.1,2.40,26,2025-12-29 16:27:38,Week 17,Sunday
Dont'e Thornton Jr.,WR,"NYG 34 @ LV 10, Final","4 TGT,2 REC,12 REC YD",$10,1.9,2.20,27,2025-12-29 16:27:38,Week 17,Sunday
Daniel Bellinger,TE,"NYG 34 @ LV 10, Final","3 TGT,2 REC,11 REC YD",$10,3.3,2.10,28,2025-12-29 16:27:38,Week 17,Sunday
Ray Davis,RB,"PHI 13 @ BUF 12, Final","RUSH ATT,4 RUSH YD,TGT,REC,12 REC YD",$10,2.2,2.10,29,2025-12-29 16:27:38,Week 17,Sunday
Joshua Palmer,WR,"PHI 13 @ BUF 12, Final","2 TGT,REC,12 REC YD",$11,3.7,1.70,30,2025-12-29 16:27:38,Week 17,Sunday
Tank Bigsby,RB,"PHI 13 @ BUF 12, Final","2 RUSH ATT,7 RUSH YD,TGT,REC,2 REC YD",$10,2.5,1.40,31,2025-12-29 16:27:38,Week 17,Sunday
Isaiah Hodgins,WR,"NYG 34 @ LV 10, Final","2 TGT,REC,8 REC YD",$10,3.8,1.30,32,2025-12-29 16:27:38,Week 17,Sunday
Las Vegas Raiders,DEF,"NYG 34 @ LV 10, Final","34 PTS ALLOWED,2 SACK",$10,3.6,1.00,33,2025-12-29 16:27:38,Week 17,Sunday
Darius Cooper,WR,"PHI 13 @ BUF 12, Final","TGT,REC,4 REC YD",$10,1.8,0.90,34,2025-12-29 16:27:38,Week 17,Sunday
Grant Calcaterra,TE,"PHI 13 @ BUF 12, Final","TGT,REC,3 REC YD",$10,1.1,0.80,35,2025-12-29 16:27:38,Week 17,Sunday
Kenny Pickett,QB,"NYG 34 @ LV 10, Final",16 PASS YD,$20,1.9,0.64,36,2025-12-29 16:27:38,Week 17,Sunday
Zamir White,RB,"NYG 34 @ LV 10, Final","RUSH ATT,2 RUSH YD",$10,1.5,0.20,37,2025-12-29 16:27:38,Week 17,Sunday
Will Shipley,RB,"PHI 13 @ BUF 12, Final","2 RUSH ATT,2 RUSH YD",$10,0.8,0.20,38,2025-12-29 16:27:38,Week 17,Sunday
Russell Wilson,QB,"NYG 34 @ LV 10, Final",,$20,8.8,0.00,39,2025-12-29 16:27:38,Week 17,Sunday
Chris Manhertz,TE,"NYG 34 @ LV 10, Final",,$10,0.6,0.00,40,2025-12-29 16:27:38,Week 17,Sunday
Jameis Winston,QB,"NYG 34 @ LV 10, Final",,$20,14.9,0.00,41,2025-12-29 16:27:38,Week 17,Sunday
Jalin Hyatt,WR,"NYG 34 @ LV 10, Final",,$10,1.0,0.00,42,2025-12-29 16:27:38,Week 17,Sunday
Eric Gray,RB,"NYG 34 @ LV 10, Final",,$10,—,0.00,43,2025-12-29 16:27:38,Week 17,Sunday
Theo JohnsonO,TE,"NYG 34 @ LV 10, Final",,$14,7.0,0.00,44,2025-12-29 16:27:38,Week 17,Sunday
Raheem MostertO,RB,"NYG 34 @ LV 10, Final",,$10,2.0,0.00,45,2025-12-29 16:27:38,Week 17,Sunday
Ian Thomas,TE,"NYG 34 @ LV 10, Final",,$10,2.2,0.00,46,2025-12-29 16:27:38,Week 17,Sunday
Alex Bachman,WR,"NYG 34 @ LV 10, Final",,$10,0.2,0.00,47,2025-12-29 16:27:38,Week 17,Sunday
Aidan O'Connell,QB,"NYG 34 @ LV 10, Final",,$20,10.8,0.00,48,2025-12-29 16:27:38,Week 17,Sunday
Brock BowersIR,TE,"NYG 34 @ LV 10, Final",,$26,12.0,0.00,49,2025-12-29 16:27:39,Week 17,Sunday
Dylan Laube,RB,"NYG 34 @ LV 10, Final",,$10,0.3,0.00,50,2025-12-29 16:27:39,Week 17,Sunday
Jack BechO,WR,"NYG 34 @ LV 10, Final",,$11,2.3,0.00,51,2025-12-29 16:27:39,Week 17,Sunday
Carter Runyon,TE,"NYG 34 @ LV 10, Final",,$10,0.2,0.00,52,2025-12-29 16:27:39,Week 17,Sunday
Ryan Miller,WR,"NYG 34 @ LV 10, Final",,$10,1.2,0.00,53,2025-12-29 16:27:39,Week 17,Sunday
Dalen Cambre,WR,"NYG 34 @ LV 10, Final",,$10,—,0.00,54,2025-12-29 16:27:39,Week 17,Sunday
Beaux CollinsIR,WR,"NYG 34 @ LV 10, Final",,$10,0.9,0.00,55,2025-12-29 16:27:39,Week 17,Sunday
A.J. Dillon,RB,"PHI 13 @ BUF 12, Final",,$10,1.4,0.00,56,2025-12-29 16:27:39,Week 17,Sunday
Kylen Granson,TE,"PHI 13 @ BUF 12, Final",,$10,0.2,0.00,57,2025-12-29 16:27:39,Week 17,Sunday
Jahan Dotson,WR,"PHI 13 @ BUF 12, Final",TGT,$10,2.6,0.00,58,2025-12-29 16:27:39,Week 17,Sunday
Sam Howell,QB,"PHI 13 @ BUF 12, Final",,$20,0.2,0.00,59,2025-12-29 16:27:39,Week 17,Sunday
Britain Covey,WR,"PHI 13 @ BUF 12, Final",,$10,—,0.00,60,2025-12-29 16:27:39,Week 17,Sunday
Cameron Latu,TE,"PHI 13 @ BUF 12, Final",,$10,—,0.00,61,2025-12-29 16:27:39,Week 17,Sunday
Tanner McKee,QB,"PHI 13 @ BUF 12, Final",,$20,0.6,0.00,62,2025-12-29 16:27:39,Week 17,Sunday
Mitchell Trubisky,QB,"PHI 13 @ BUF 12, Final",,$20,0.8,0.00,63,2025-12-29 16:27:39,Week 17,Sunday
Gabe Davis,WR,"PHI 13 @ BUF 12, Final",TGT,$10,2.5,0.00,64,2025-12-29 16:27:39,Week 17,Sunday
Reggie Gilliam,RB,"PHI 13 @ BUF 12, Final",,$10,0.1,0.00,65,2025-12-29 16:27:39,Week 17,Sunday
Dalton KincaidO,TE,"PHI 13 @ BUF 12, Final",,$14,9.1,0.00,66,2025-12-29 16:27:39,Week 17,Sunday
Keon Coleman,WR,"PHI 13 @ BUF 12, Final",,$14,6.3,0.00,67,2025-12-29 16:27:39,Week 17,Sunday
Jackson Hawes,TE,"PHI 13 @ BUF 12, Final",,$10,3.7,0.00,68,2025-12-29 16:27:39,Week 17,Sunday
Mecole Hardman Jr.,WR,"PHI 13 @ BUF 12, Final",,$10,-1.0,0.00,69,2025-12-29 16:27:39,Week 17,Sunday
Curtis SamuelIR,WR,"PHI 13 @ BUF 12, Final",,$10,2.9,0.00,70,2025-12-29 16:27:39,Week 17,Sunday
Brock Purdy,QB,"CHI 38 @ SF 42, Final","303 PASS YD,3 PASS TD,INT,6 RUSH ATT,28 RUSH YD,2 RUSH TD",$38,22.7,37.92,1,2025-12-29 16:27:56,Week 17,Sunday
Christian McCaffrey,RB,"CHI 38 @ SF 42, Final","23 RUSH ATT,140 RUSH YD,RUSH TD,6 TGT,4 REC,41 REC YD",$46,22.3,26.10,2,2025-12-29 16:27:56,Week 17,Sunday
Luther Burden IIIQ,WR,"CHI 38 @ SF 42, Final","9 TGT,8 REC,138 REC YD,REC TD",$15,7.0,23.80,3,2025-12-29 16:27:56,Week 17,Sunday
Caleb Williams,QB,"CHI 38 @ SF 42, Final","330 PASS YD,2 PASS TD,5 RUSH ATT,18 RUSH YD",$34,19.2,23.00,4,2025-12-29 16:27:56,Week 17,Sunday
D'Andre Swift,RB,"CHI 38 @ SF 42, Final","9 RUSH ATT,54 RUSH YD,2 RUSH TD,3 TGT,2 REC,25 REC YD",$30,13.8,20.90,5,2025-12-29 16:27:56,Week 17,Sunday
Colston Loveland,TE,"CHI 38 @ SF 42, Final","10 TGT,6 REC,94 REC YD,REC TD",$15,7.7,18.40,6,2025-12-29 16:27:56,Week 17,Sunday
Jake Tonges,TE,"CHI 38 @ SF 42, Final","9 TGT,7 REC,60 REC YD,REC TD",$10,7.6,15.50,7,2025-12-29 16:27:56,Week 17,Sunday
Jauan Jennings,WR,"CHI 38 @ SF 42, Final","4 TGT,2 REC,42 REC YD,REC TD",$28,10.0,11.20,8,2025-12-29 16:27:56,Week 17,Sunday
Ricky Pearsall,WR,"CHI 38 @ SF 42, Final","8 TGT,5 REC,85 REC YD",$18,7.1,11.00,9,2025-12-29 16:27:56,Week 17,Sunday
Kyle Juszczyk,RB,"CHI 38 @ SF 42, Final","2 TGT,2 REC,14 REC YD,REC TD",$10,2.9,8.40,10,2025-12-29 16:27:56,Week 17,Sunday
Kyle Monangai,RB,"CHI 38 @ SF 42, Final","8 RUSH ATT,38 RUSH YD,4 TGT,3 REC,9 REC YD",$21,8.3,6.20,11,2025-12-29 16:27:56,Week 17,Sunday
Chicago Bears,DEF,"CHI 38 @ SF 42, Final","42 PTS ALLOWED,SACK,INT,TD",$13,6.8,5.00,12,2025-12-29 16:27:56,Week 17,Sunday
Jahdae Walker,WR,"CHI 38 @ SF 42, Final","4 TGT,2 REC,30 REC YD",$10,2.6,4.00,13,2025-12-29 16:27:56,Week 17,Sunday
Demarcus Robinson,WR,"CHI 38 @ SF 42, Final","2 TGT,2 REC,30 REC YD",$10,3.3,4.00,14,2025-12-29 16:27:56,Week 17,Sunday
Brian Robinson Jr.,RB,"CHI 38 @ SF 42, Final","4 RUSH ATT,22 RUSH YD,TGT,REC,6 REC YD",$10,3.6,3.30,15,2025-12-29 16:27:56,Week 17,Sunday
Kendrick Bourne,WR,"CHI 38 @ SF 42, Final","TGT,REC,25 REC YD",$10,5.7,3.00,16,2025-12-29 16:27:56,Week 17,Sunday
Cole Kmet,TE,"CHI 38 @ SF 42, Final","3 TGT,2 REC,16 REC YD",$10,3.9,2.60,17,2025-12-29 16:27:56,Week 17,Sunday
Durham Smythe,TE,"CHI 38 @ SF 42, Final","TGT,REC,11 REC YD",$10,1.1,1.60,18,2025-12-29 16:27:56,Week 17,Sunday
DJ Moore,WR,"CHI 38 @ SF 42, Final","4 TGT,REC,7 REC YD",$26,9.0,1.20,19,2025-12-29 16:27:56,Week 17,Sunday
Skyy Moore,WR,"CHI 38 @ SF 42, Final","RUSH ATT,10 RUSH YD",$10,0.8,1.00,20,2025-12-29 16:27:56,Week 17,Sunday
Case Keenum,QB,"CHI 38 @ SF 42, Final",,$20,—,0.00,21,2025-12-29 16:27:56,Week 17,Sunday
Travis Homer,RB,"CHI 38 @ SF 42, Final",,$10,-0.0,0.00,22,2025-12-29 16:27:56,Week 17,Sunday
Olamide ZaccheausO,WR,"CHI 38 @ SF 42, Final",,$10,4.7,0.00,23,2025-12-29 16:27:56,Week 17,Sunday
Devin Duvernay,WR,"CHI 38 @ SF 42, Final",TGT,$10,0.2,0.00,24,2025-12-29 16:27:56,Week 17,Sunday
Tyson Bagent,QB,"CHI 38 @ SF 42, Final",,$20,1.3,0.00,25,2025-12-29 16:27:57,Week 17,Sunday
Rome OdunzeO,WR,"CHI 38 @ SF 42, Final",,$18,10.3,0.00,26,2025-12-29 16:27:57,Week 17,Sunday
George KittleO,TE,"CHI 38 @ SF 42, Final",,$25,12.8,0.00,27,2025-12-29 16:27:57,Week 17,Sunday
Brandon AiyukDTD,WR,"CHI 38 @ SF 42, Final",,$10,7.1,0.00,28,2025-12-29 16:27:57,Week 17,Sunday
Mac Jones,QB,"CHI 38 @ SF 42, Final",,$20,12.4,0.00,29,2025-12-29 16:27:57,Week 17,Sunday
Luke Farrell,TE,"CHI 38 @ SF 42, Final",,$10,1.8,0.00,30,2025-12-29 16:27:57,Week 17,Sunday
Isaac GuerendoO,RB,"CHI 38 @ SF 42, Final",,$10,—,0.00,31,2025-12-29 16:27:57,Week 17,Sunday
Jordan WatkinsO,WR,"CHI 38 @ SF 42, Final",,$10,1.2,0.00,32,2025-12-29 16:27:57,Week 17,Sunday
Jordan James,RB,"CHI 38 @ SF 42, Final",,$10,—,0.00,33,2025-12-29 16:27:57,Week 17,Sunday
Kurtis RourkeO,QB,"CHI 38 @ SF 42, Final",,$20,—,0.00,34,2025-12-29 16:27:57,Week 17,Sunday
Maurice Alexander,WR,"CHI 38 @ SF 42, Final",,$10,—,0.00,35,2025-12-29 16:27:57,Week 17,Sunday
Roschon JohnsonIR,RB,"CHI 38 @ SF 42, Final",,$10,0.3,0.00,36,2025-12-29 16:27:57,Week 17,Sunday
San Francisco 49ers,DEF,"CHI 38 @ SF 42, Final",32 PTS ALLOWED,$11,4.5,-1.00,37,2025-12-29 16:27:57,Week 17,Sunday
